split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
validation,252,167,Warm A,4,0.5632755756378174,0.17143110930919647,0.00912243127822876,0.5925925925925926,1.0,0.557852158943812,0.5577480792999268,0.014768504013773054
validation,252,167,Warm B,4,0.561994194984436,0.17102959752082825,0.007642366457730532,0.5864197530864198,1.0,0.5810320476690928,0.5809667110443115,0.014935557963326573
validation,252,167,Warm C,4,0.5630214810371399,0.17288662493228912,0.009064627811312675,0.5925925925925926,1.0,0.6053168972333273,0.6052196621894836,0.015014554024673998
validation,276,185,Cold,4,0.5620676875114441,0.17131584882736206,0.008200814947485924,0.5987654320987654,1.0,0.0,0.0,0.0017875340417958796
validation,276,185,Warm A,4,0.5636022090911865,0.1720358282327652,0.007775442209094763,0.5925925925925926,1.0,0.49555984139442444,0.4954288899898529,0.01490984600968659
validation,276,185,Warm B,4,0.5625579953193665,0.1730547696352005,0.009714017622172832,0.5802469135802469,1.0,0.5336859921614329,0.5335738658905029,0.01488853304181248
validation,276,185,Warm C,4,0.5600748062133789,0.17181935906410217,0.009908247739076614,0.5802469135802469,1.0,0.5594975054264069,0.5594402551651001,0.014850342005956918
validation,281,188,Cold,4,0.5641314387321472,0.17477300763130188,0.010227039456367493,0.5925925925925926,1.0,0.0,0.0,0.0017689940286800265
validation,281,188,Warm A,4,0.5594829320907593,0.1707649677991867,0.00954399909824133,0.5802469135802469,1.0,0.6024194757143656,0.6023527383804321,0.014840140996966511
validation,281,188,Warm B,4,0.5612468123435974,0.17252613604068756,0.008398188278079033,0.5802469135802469,1.0,0.652988870938619,0.6528594493865967,0.014765327039640397
validation,281,188,Warm C,4,0.559175431728363,0.17384716868400574,0.011269544251263142,0.5802469135802469,1.0,0.6665059626102448,0.6663902997970581,0.014836874033790082
validation,300,197,Cold,4,0.564100980758667,0.17390519380569458,0.009373005479574203,0.6049382716049383,1.0,0.0,0.0,0.0017797990003600717
validation,300,197,Warm A,4,0.559825599193573,0.17292265594005585,0.010025642812252045,0.5925925925925926,1.0,0.5766343871752421,0.5765833854675293,0.01469169999472797
validation,300,197,Warm B,4,0.5597943067550659,0.172790065407753,0.006298000458627939,0.5740740740740741,1.0,0.5846599737803141,0.5845569968223572,0.01491210499079898
validation,300,197,Warm C,4,0.5625346899032593,0.17298606038093567,0.006789475213736296,0.5987654320987654,1.0,0.5712470014890035,0.5712003707885742,0.01475470099831
validation,306,201,Cold,4,0.5619707703590393,0.17247556149959564,0.008486367762088776,0.5864197530864198,1.0,0.0,0.0,0.0017693769768811762
validation,306,201,Warm A,4,0.5606114268302917,0.17281676828861237,0.011352143250405788,0.5617283950617284,1.0,0.4608432004849116,0.4607103168964386,0.014990817988291383
validation,306,201,Warm B,4,0.5595100522041321,0.17401371896266937,0.007993573322892189,0.5802469135802469,1.0,0.4622839192549388,0.4620736837387085,0.014855005021672696
validation,306,201,Warm C,4,0.5620682239532471,0.17325061559677124,0.007071574684232473,0.6049382716049383,1.0,0.4941135843594869,0.49398064613342285,0.014906663040164858
validation,322,212,Cold,4,0.5611734986305237,0.17226947844028473,0.009745190851390362,0.5987654320987654,1.0,0.0,0.0,0.0017700089956633747
validation,322,212,Warm A,4,0.5594283938407898,0.17389491200447083,0.008618918247520924,0.5802469135802469,1.0,0.6831600069999695,0.6830409169197083,0.014909390010870993
validation,322,212,Warm B,4,0.5623646378517151,0.1718522161245346,0.007965563796460629,0.5987654320987654,1.0,0.652262270450592,0.6521737575531006,0.014957974024582654
validation,322,212,Warm C,4,0.5623087286949158,0.1704261600971222,0.009746422059834003,0.5987654320987654,1.0,0.6219863792260488,0.6219233870506287,0.01584634999744594
validation,349,230,Cold,4,0.5583543181419373,0.17300096154212952,0.00870264507830143,0.5802469135802469,1.0,0.0,0.0,0.0021933180396445096
validation,349,230,Warm A,4,0.5597217082977295,0.17223690450191498,0.007089770864695311,0.5740740740740741,1.0,0.43371713161468506,0.4335884153842926,0.014670536969788373
validation,349,230,Warm B,4,0.5597582459449768,0.17174164950847626,0.008577877655625343,0.5987654320987654,1.0,0.4930264453093211,0.4929463267326355,0.014754900999832898
validation,349,230,Warm C,4,0.5630673766136169,0.1757742017507553,0.009172131307423115,0.5802469135802469,1.0,0.5529686113198599,0.55293869972229,0.01467722503002733
validation,350,231,Cold,4,0.5623034238815308,0.1739370971918106,0.009201684035360813,0.5925925925925926,1.0,0.0,0.0,0.001752366020809859
validation,350,231,Warm A,4,0.5621126890182495,0.17336848378181458,0.00806246604770422,0.5617283950617284,1.0,0.6399695177872976,0.6398904919624329,0.014549395011272281
validation,350,231,Warm B,4,0.5577241778373718,0.17213435471057892,0.008105453103780746,0.5802469135802469,1.0,0.6508811910947164,0.6507838368415833,0.014637190965004265
validation,350,231,Warm C,4,0.5624471306800842,0.1721038669347763,0.00792026985436678,0.5925925925925926,1.0,0.6592632432778677,0.6591898202896118,0.0145718950079754
validation,362,242,Cold,4,0.5607835054397583,0.17266947031021118,0.009474916383624077,0.5740740740740741,1.0,0.0,0.0,0.001747212023474276
validation,362,242,Warm A,4,0.5598946213722229,0.17305271327495575,0.006933822296559811,0.5802469135802469,1.0,0.6164512832959493,0.616431474685669,0.014627370983362198
validation,362,242,Warm B,4,0.5614544153213501,0.17276079952716827,0.009123456664383411,0.5925925925925926,1.0,0.6806178092956543,0.6804689764976501,0.014633400016464293
validation,362,242,Warm C,4,0.5591241717338562,0.1730603575706482,0.009903875179588795,0.5802469135802469,1.0,0.6134728391965231,0.6134368181228638,0.014621459995396435
validation,364,244,Cold,4,0.5603736639022827,0.17218944430351257,0.006284418050199747,0.5925925925925926,1.0,0.0,0.0,0.0017493979539722204
